,words
13364,apologize
13365,cant
13366,drunk
13367,best
13368,enough
13369,nobody
13370,york
13371,mess
13372,ill
13373,text
13374,home
13375,told
13376,know
13377,boy
13378,read
13379,nothing
13380,like
13381,elevator
13382,said
13383,kissed
13384,yeah
13385,act
13386,see
13387,done
13388,goin
13389,wrong
13390,responding
13391,backseat
13392,separate
13393,look
13394,fall
13395,already
13396,first
13397,cause
13398,girl
13399,got
13400,invisible
13401,nothin
13402,dont
13403,sound
13404,sorry
13405,uh
13406,2
13407,god
13408,year
13409,complicated
13410,eye
13411,swear
13412,true
13413,new
13414,ex
13415,get
13416,city
13417,life
13418,love
13419,say
13420,wa
13421,wont
13422,friend
13423,showed
13424,ayy
13425,shit
13426,way
13427,aint
13428,car
13429,past
13430,feel
13431,asked
13432,play
13433,acted
13434,seems
13435,beyond
13436,hey
13437,black
13438,well
13439,damage
13440,still
13441,sing
13442,holy
13443,tween
13444,pimp
13445,praise
13446,ski
13447,got ta
13448,open
13449,night
13450,wan na
13451,make
13452,always
13453,hear
13454,believe
13455,proud
13456,go
13457,sinner
13458,ahahahah
13459,lionel
13460,vespa
13461,cant
13462,young
13463,catchy
13464,best
13465,temper
13466,groom
13467,ill
13468,rush
13469,hit
13470,jet
13471,nirvana
13472,know
13473,hold
13474,player
13475,like
13476,believer
13477,plea
13478,baby
13479,another
13480,made
13481,track
13482,sky
13483,lefty
13484,hell
13485,yeah
13486,see
13487,wait
13488,wise
13489,father
13490,rent
13491,child
13492,goin
13493,belief
13494,heart
13495,week
13496,cross
13497,leavin
13498,think
13499,first
13500,cause
13501,messi
13502,chance
13503,got
13504,dont
13505,cloud
13506,joe
13507,weed
13508,fleshy
13509,might
13510,suffer
13511,mwah
13512,uh
13513,spot
13514,trust
13515,hohohoholy
13516,lot
13517,god
13518,take
13519,honor
13520,water
13521,ooh
13522,men
13523,messy
13524,get
13525,let
13526,name
13527,desi
13528,hardest
13529,step
13530,fake
13531,woo
13532,next
13533,life
13534,altar
13535,river
13536,star
13537,love
13538,say
13539,explain
13540,formalize
13541,union
13542,yes
13543,speed
13544,makin
13545,way
13546,rapper
13547,u
13548,parlay
13549,oscar
13550,aint
13551,pesci
13552,feel
13553,crushin
13554,fool
13555,part
13556,short
13557,trip
13558,hesi
13559,runnin
13560,stand
13561,clean
13562,well
13563,touch
13564,drama
13565,communion
13566,snack
13567,ah
13568,second
13569,gave
13570,saint
13571,bride
13572,home
13573,evenin
13574,almost
13575,want
13576,sittin
13577,got ta
13578,baby
13579,night
13580,another
13581,wan na
13582,back
13583,lovin
13584,wall
13585,waitin
13586,rang
13587,stuff
13588,eatin
13589,tonight
13590,blooded
13591,bring
13592,heart
13593,lover
13594,thousand
13595,number
13596,share
13597,lately
13598,phone
13599,looking
13600,warm
13601,call
13602,need
13603,hot
13604,dialed
13605,lookin
13606,wild
13607,love
13608,got
13609,dont
13610,want
13611,material
13612,always
13613,hear
13614,never
13615,shake
13616,wall
13617,anymore
13618,pay
13619,youre
13620,cruel
13621,dream
13622,mean
13623,diamond
13624,know
13625,memory
13626,oh
13627,thing
13628,easily
13629,baby
13630,hеarts
13631,leave
13632,feeling
13633,meant
13634,heart
13635,break
13636,knew
13637,littlе
13638,everything
13639,already
13640,think
13641,round
13642,little
13643,special
13644,nothin
13645,breathe
13646,show
13647,every
13648,move
13649,money
13650,trust
13651,take
13652,chest
13653,left
13654,hope
13655,woahoh
13656,mmm
13657,dark
13658,gold
13659,lied
13660,bought
13661,love
13662,become
13663,wont
13664,gon na
13665,word
13666,care
13667,fear
13668,sold
13669,way
13670,fool
13671,cost
13672,glitter
13673,rip
13674,lielied
13675,lost
13676,brr
13677,time
13678,heimlich
13679,bout
13680,squad
13681,pullin
13682,make
13683,back
13684,wildness
13685,never
13686,top
13687,go
13688,lit
13689,numb
13690,youre
13691,flyin
13692,cute
13693,cant
13694,713
13695,took
13696,goosebump
13697,plenty
13698,onyx
13699,place
13700,text
13701,pop
13702,mariah
13703,doheny
13704,know
13705,around
13706,oh
13707,gon
13708,throw
13709,misinformed
13710,thing
13711,yall
13712,right
13713,yeah
13714,fine
13715,comment
13716,lowkey
13717,wrong
13718,281
13719,everything
13720,ginnies
13721,fall
13722,stack
13723,ridin
13724,cause
13725,bible
13726,dont
13727,every
13728,worried
13729,lil
13730,relate
13731,game
13732,straight
13733,get
13734,side
13735,city
13736,dumb
13737,star
13738,stay
13739,molly
13740,snapchat
13741,beside
13742,sippin
13743,mind
13744,pull
13745,way
13746,ease
13747,feel
13748,rider
13749,need
13750,floor
13751,fuck
13752,saucin
13753,can not
13754,cubanos
13755,schönes
13756,monte
13757,range
13758,rechnung
13759,tabu
13760,collectin
13761,guck
13762,go
13763,gekriegt
13764,autobahn
13765,message
13766,bring
13767,hast
13768,overseas
13769,sil
13770,shgooo
13771,jungfernstieg
13772,visier
13773,kobesteak
13774,checka
13775,pokerface
13776,zeit
13777,hit
13778,liquor
13779,geht
13780,gib
13781,like
13782,desperado
13783,check
13784,yeah
13785,intressiert
13786,tonight
13787,luciano
13788,selfmademillionärin
13789,nice
13790,kudamm
13791,nie
13792,mache
13793,trigger
13794,move
13795,sowas
13796,müssen
13797,schau
13798,rendezvous
13799,strong
13800,somethin
13801,automatic
13802,digit
13803,new
13804,run
13805,get
13806,motorrace
13807,jedеr
13808,port
13809,loose
13810,gesehn
13811,face
13812,wa
13813,mami
13814,heute
13815,ak
13816,carlo
13817,spur
13818,ayy
13819,dial
13820,königsallee
13821,decline
13822,ketten
13823,plaît
13824,way
13825,linke
13826,gps
13827,write
13828,location
13829,kommentiеrn
13830,profitier
13831,lass
13832,endin
13833,ordnungsamt
13834,meet
13835,prize
13836,flight
13837,fold
13838,oooh
13839,typin
13840,france
13841,chase
13842,happy
13843,sprite
13844,higher
13845,find
13846,yeahyeah
13847,open
13848,cup
13849,since
13850,make
13851,spike
13852,sightsee
13853,williams
13854,hand
13855,wipe
13856,saltfish
13857,remedy
13858,connected
13859,tryna
13860,doo
13861,went
13862,thug
13863,go
13864,general
13865,shootout
13866,lit
13867,incredible
13868,please
13869,free
13870,white
13871,bitch
13872,cant
13873,seen
13874,maki
13875,sign
13876,nicely
13877,call
13878,cheffin
13879,million
13880,yep
13881,spend
13882,zootopia
13883,maya
13884,jackboys
13885,siamese
13886,chippi
13887,mississippi
13888,pop
13889,chain
13890,shoot
13891,told
13892,yup
13893,string
13894,know
13895,brrt
13896,cleaner
13897,gon
13898,iced
13899,skypes
13900,town
13901,label
13902,like
13903,mmmhmm
13904,rippin
13905,em
13906,yellowbone
13907,right
13908,crime
13909,spree
13910,check
13911,travis
13912,ive
13913,hype
13914,yeah
13915,see
13916,scott
13917,ickiicki
13918,box
13919,tendency
13920,rub
13921,hee
13922,napkin
13923,kodak
13924,provide
13925,cactus
13926,pollack
13927,phew
13928,pourin
13929,cross
13930,tie
13931,light
13932,bae
13933,mia​
13934,beam
13935,livin
13936,ackee
13937,private
13938,got
13939,popped
13940,princey
13941,slime
13942,dont
13943,trigger
13944,kawasaki
13945,luck
13946,twenty
13947,uh
13948,yee
13949,gate
13950,tuck
13951,hyphy
13952,tea
13953,lot
13954,buggy
13955,thats
13956,dip
13957,zizizizizizizizi
13958,left
13959,ooh
13960,trippin
13961,plane
13962,whippin
13963,copy
13964,get
13965,run
13966,let
13967,banger
13968,devil
13969,people
13970,slatt
13971,woo
13972,city
13973,life
13974,slidin
13975,fish
13976,scuse
13977,sushi
13978,hah
13979,smoke
13980,ran
13981,feisty
13982,ancient
13983,face
13984,wa
13985,hol
13986,slippin
13987,spin
13988,athletic
13989,anunnaki
13990,base
13991,lee
13992,gon na
13993,film
13994,start
13995,weve
13996,ayy
13997,prime
13998,judge
13999,missin
14000,pull
14001,london
14002,u
14003,way
14004,aint
14005,tee
14006,feel
14007,lift
14008,google
14009,catch
14010,rock
14011,sippy
14012,tell
14013,golf
14014,utopia
14015,rari
14016,runnin
14017,stand
14018,shoulder
14019,clean
14020,bamboozled
14021,fam
14022,nike
14023,4
14024,need
14025,talk
14026,rip
14027,rim
14028,phonin
14029,fuck
14030,brrat
14031,ah
14032,keep
14033,caterpillar
14034,system
14035,breakfast
14036,curly
14037,breast
14038,time
14039,want
14040,almost
14041,bout
14042,swing
14043,pullin
14044,naked
14045,make
14046,always
14047,never
14048,rubbin
14049,top
14050,go
14051,store
14052,weekend
14053,going
14054,twice
14055,please
14056,drawer
14057,hunnid
14058,cant
14059,best
14060,pic
14061,rover
14062,fendi
14063,nigga
14064,ill
14065,tribulation
14066,getting
14067,raw
14068,tights
14069,told
14070,know
14071,neck
14072,shawty
14073,oh
14074,gon
14075,like
14076,could
14077,baby
14078,afraid
14079,right
14080,height
14081,leave
14082,said
14083,see
14084,heart
14085,butt
14086,everything
14087,look
14088,think
14089,door
14090,yawning
14091,nova
14092,fat
14093,cause
14094,girl
14095,beating
14096,got
14097,dont
14098,every
14099,jogging
14100,uh
14101,trust
14102,apply
14103,take
14104,left
14105,straight
14106,hope
14107,get
14108,trial
14109,fast
14110,morning
14111,comin
14112,driving
14113,kissing
14114,love
14115,front
14116,batter
14117,word
14118,start
14119,treasure
14120,u
14121,fashion
14122,aint
14123,feel
14124,print
14125,play
14126,waking
14127,hair
14128,pant
14129,tell
14130,fact
14131,walk
14132,hey
14133,pronounce
14134,looking
14135,need
14136,camry
14137,touch
14138,falling
14139,fiftyfive
14140,pressure
14141,chill
14142,keep
14143,hidden
14144,ginóbili
14145,ask
14146,cali
14147,aquafina
14148,since
14149,make
14150,band
14151,okay
14152,never
14153,chewin
14154,sally
14155,set
14156,crease
14157,going
14158,tina
14159,bitch
14160,white
14161,seen
14162,ap
14163,arena
14164,yellow
14165,murder
14166,enough
14167,call
14168,league
14169,rep
14170,batted
14171,york
14172,switchin
14173,nigga
14174,dior
14175,rockin
14176,pop
14177,lightskin
14178,cashmoney
14179,looted
14180,diamond
14181,know
14182,around
14183,boy
14184,mad
14185,cleaner
14186,iced
14187,wouldve
14188,like
14189,em
14190,baby
14191,plate
14192,quano
14193,hello
14194,vitamin
14195,fucked
14196,nowadays
14197,yeah
14198,give
14199,europe
14200,regis
14201,audemar
14202,drivin
14203,hittin
14204,jello
14205,everything
14206,look
14207,vvs
14208,paint
14209,already
14210,light
14211,pocket
14212,fat
14213,singin
14214,cause
14215,regular
14216,rumor
14217,talkin
14218,got
14219,two
14220,money
14221,uh
14222,melo
14223,denim
14224,god
14225,movie
14226,wet
14227,thats
14228,runtz
14229,fatigued
14230,ima
14231,nah
14232,straight
14233,tatted
14234,new
14235,pello
14236,get
14237,sell
14238,trial
14239,name
14240,ace
14241,roll
14242,lovato
14243,mighty
14244,ever
14245,fightin
14246,woo
14247,adderall
14248,side
14249,hot
14250,skin
14251,45
14252,tired
14253,sick
14254,huh
14255,respected
14256,one
14257,wa
14258,face
14259,youve
14260,manson
14261,team
14262,fiend
14263,sneaker
14264,something
14265,pull
14266,redbone
14267,makin
14268,fly
14269,u
14270,really
14271,aint
14272,king
14273,marilyn
14274,ike
14275,hair
14276,lie
14277,none
14278,demi
14279,alive
14280,hip
14281,rico
14282,tell
14283,black
14284,elliot
14285,limited
14286,ring
14287,dancin
14288,fatimah
14289,talk
14290,fuck
14291,type
14292,coulda
14293,bravado
14294,gone
14295,wedding
14296,mine
14297,blew
14298,body
14299,crazy
14300,try
14301,want
14302,cinnamon
14303,roadside
14304,find
14305,got ta
14306,night
14307,even
14308,go
14309,bird
14310,youre
14311,concrete
14312,sapphire
14313,record
14314,dream
14315,came
14316,worry
14317,longer
14318,kept
14319,sunburnt
14320,told
14321,boy
14322,lonely
14323,like
14324,thing
14325,could
14326,right
14327,afraid
14328,maybe
14329,doubledutch
14330,sky
14331,realize
14332,change
14333,blue
14334,awake
14335,wrong
14336,seem
14337,afro
14338,think
14339,girl
14340,little
14341,got
14342,sometimes
14343,dont
14344,summer
14345,strange
14346,tea
14347,take
14348,song
14349,bar
14350,hope
14351,get
14352,let
14353,somewhere
14354,faded
14355,hairdo
14356,sat
14357,thought
14358,relax
14359,window
14360,love
14361,wa
14362,hesitate
14363,stay
14364,gon na
14365,sweet
14366,somehow
14367,jean
14368,sake
14369,pity
14370,feel
14371,favorite
14372,fool
14373,put
14374,hair
14375,tell
14376,sipping
14377,stronger
14378,need
14379,ahead
14380,three
14381,dreamin
14382,make
14383,loved
14384,never
14385,inside
14386,hand
14387,alright
14388,white
14389,ill
14390,like
14391,thing
14392,right
14393,afraid
14394,truth
14395,said
14396,yeah
14397,wrong
14398,real
14399,live
14400,nice
14401,conditioned
14402,think
14403,close
14404,by—
14405,isnt
14406,dont
14407,world
14408,wouldnt
14409,thats
14410,eye
14411,hope
14412,someday
14413,forget
14414,saying
14415,end
14416,side
14417,filter
14418,wa
14419,friend
14420,mind
14421,something
14422,cry
14423,feel
14424,youll
14425,tell
14426,black
14427,wonder
14428,speak
14429,saint
14430,long
14431,time
14432,find
14433,giant
14434,waiting
14435,walked
14436,never
14437,inside
14438,hand
14439,set
14440,hide
14441,bird
14442,free
14443,slowly
14444,stop
14445,i ’ ll
14446,worth
14447,took
14448,fit
14449,know
14450,oh
14451,moon
14452,like
14453,behind
14454,leave
14455,yeah
14456,see
14457,tonight
14458,knew
14459,would
14460,park
14461,it ’ s
14462,move
14463,song
14464,eye
14465,hope
14466,there ’ s
14467,remember
14468,gaze
14469,don ’ t
14470,upon
14471,you ’ d
14472,ever
14473,gold
14474,star
14475,love
14476,say
14477,one
14478,held
14479,beside
14480,though
14481,used
14482,word
14483,start
14484,won ’ t
14485,way
14486,silence
14487,catch
14488,forgot
14489,day
14490,dirt
14491,breeze
14492,hurt
14493,darling
14494,still
14495,lived
14496,time
14497,delete
14498,night
14499,chasing
14500,back
14501,called
14502,rurunning
14503,youre
14504,learn
14505,running
14506,else
14507,told
14508,ohoh
14509,know
14510,oh
14511,could
14512,wish
14513,leave
14514,see
14515,late
14516,differently
14517,everything
14518,known
14519,someone
14520,little
14521,got
14522,lying
14523,dont
14524,blind
14525,thats
14526,turned
14527,shouldvе
14528,get
14529,let
14530,needed
14531,love
14532,one
14533,wa
14534,press
14535,probably
14536,wantеd
14537,ghost
14538,high
14539,shouldve
14540,tell
14541,promise
14542,id
14543,least
14544,darling
14545,keep
14546,hit
14547,show
14548,position
14549,know
14550,long
14551,better
14552,breaking
14553,lady
14554,like
14555,radio
14556,right
14557,didnt
14558,night
14559,that ’ s
14560,mountain
14561,lovin
14562,truth
14563,make
14564,ooh
14565,yeah
14566,blasting
14567,feel
14568,alright
14569,tv
14570,heat
14571,mission
14572,goin
14573,party
14574,еlectric
14575,pumpin ’
14576,transmission
14577,dark
14578,beat
14579,walk
14580,hunger
14581,wire
14582,thе
14583,ignition
14584,ride
14585,pickmeup
14586,truck
14587,whole
14588,spark
14589,send
14590,need
14591,daylight
14592,thunder
14593,shot
14594,rollin
14595,wild
14596,comin
14597,broad
14598,tattooed
14599,got
14600,til
14601,park
14602,electric
14603,abby
14604,ask
14605,got ta
14606,heavy
14607,swag
14608,back
14609,brag
14610,1
14611,talking
14612,heard
14613,never
14614,damn
14615,pay
14616,went
14617,store
14618,valentino
14619,wrist
14620,hook
14621,street
14622,paper
14623,gettin
14624,sharp
14625,came
14626,island
14627,bag
14628,alexander
14629,fit
14630,nigga
14631,chain
14632,jimmy
14633,oh
14634,like
14635,right
14636,check
14637,fading
14638,tongue
14639,couture
14640,meant
14641,chorus
14642,aye
14643,wallin
14644,fresh
14645,i ’ m
14646,real
14647,slim
14648,ion
14649,look
14650,choo
14651,stack
14652,bae
14653,whoa
14654,got
14655,it ’ s
14656,move
14657,gammo
14658,money
14659,priced
14660,couple
14661,spit
14662,onion
14663,digit
14664,song
14665,verse
14666,yet
14667,cubic
14668,mudda
14669,don ’ t
14670,forget
14671,gucci
14672,gutter
14673,scallion
14674,italian
14675,alligator
14676,bet
14677,thought
14678,ain ’ t
14679,say
14680,wa
14681,prada
14682,illl
14683,slack
14684,medallion
14685,bum
14686,shit
14687,wang
14688,balmain
14689,really
14690,gang
14691,aid
14692,countin
14693,print
14694,cutter
14695,tab
14696,watch
14697,fridget
14698,hip
14699,clip
14700,stylin
14701,need
14702,ticket
14703,kicked
14704,drip
14705,can not
14706,finesse
14707,price
14708,bout
14709,saw
14710,killin
14711,always
14712,steady
14713,changed
14714,pay
14715,tryna
14716,felt
14717,call
14718,nobody
14719,else
14720,older
14721,know
14722,lonely
14723,glass
14724,kid
14725,like
14726,thing
14727,maybe
14728,made
14729,somebody
14730,ive
14731,criticized
14732,idiot
14733,everything
14734,fame
14735,cause
14736,early
14737,itll
14738,house
14739,loooonely
14740,money
14741,strange
14742,thats
14743,somethin
14744,name
14745,listening
14746,calm
14747,lookin
14748,life
14749,sick
14750,one
14751,wa
14752,mirror
14753,age
14754,seein
14755,shit
14756,fuckin
14757,everybody
14758,past
14759,feel
14760,youd
14761,gave
14762,still
14763,try
14764,revolution
14765,better
14766,bout
14767,worship
14768,talking
14769,believe
14770,resolution
14771,youre
14772,numb
14773,angry
14774,best
14775,art
14776,illusion
14777,lock
14778,solution
14779,defeated
14780,heaven
14781,getting
14782,trying
14783,ohohohoh
14784,oh
14785,sky
14786,feeling
14787,see
14788,give
14789,institution
14790,jump
14791,got
14792,dont
14793,sorry
14794,lot
14795,hate
14796,eye
14797,till
14798,dreaming
14799,life
14800,ceiling
14801,love
14802,say
14803,wheres
14804,human
14805,yes
14806,mind
14807,care
14808,high
14809,fool
14810,hey
14811,need
14812,fuck
14813,olympics
14814,want
14815,sent
14816,’ cause
14817,make
14818,never
14819,tryna
14820,switchin ’
14821,babe
14822,woah
14823,youre
14824,kitchen
14825,switchin
14826,heaven
14827,else
14828,nothin ’
14829,ill
14830,wouldn ’ t
14831,know
14832,boy
14833,perfect
14834,lotta
14835,said
14836,hoop
14837,yeah
14838,i ’ m
14839,hopin ’
14840,monday
14841,cause
14842,nothin
14843,dont
14844,position
14845,mama
14846,onе
14847,wouldnt
14848,bedroom
14849,cookin
14850,ooh
14851,true
14852,get
14853,mmm
14854,infinite
14855,good
14856,causе
14857,repeat
14858,tired
14859,love
14860,jumpin
14861,one
14862,sunday
14863,wont
14864,shit
14865,usually
14866,way
14867,history
14868,runnin
14869,need
14870,fuck
14871,kinda
14872,ah
14873,meet
14874,know
14875,wont
14876,dead
14877,worst
14878,world
14879,hold
14880,yes
14881,like
14882,rule
14883,everyones
14884,posse
14885,hate
14886,save
14887,back
14888,year
14889,u
14890,united
14891,true
14892,ahaha
14893,membrane
14894,yeah
14895,feeling
14896,give
14897,fool
14898,camel
14899,tune
14900,wrong
14901,unstoppable
14902,stop
14903,drop
14904,obstacle
14905,chained
14906,runnin
14907,stand
14908,2020
14909,cant
14910,ever
14911,insane
14912,nightmare
14913,stuck
14914,impossible
14915,channel
14916,penny
14917,fuck
14918,strive
14919,first
14920,next
14921,came
14922,ah
14923,cause
14924,til
14925,got
14926,rave
14927,keep
14928,power
14929,dont
14930,want
14931,night
14932,since
14933,wan na
14934,hear
14935,sober
14936,making
14937,took
14938,drunk
14939,calling
14940,found
14941,hour
14942,place
14943,heaven
14944,longer
14945,fadin
14946,oh
14947,hold
14948,didnt
14949,another
14950,feelin
14951,ive
14952,lalala
14953,yeah
14954,feeling
14955,see
14956,late
14957,wrong
14958,heart
14959,ohohoh
14960,someone
14961,light
14962,attention
14963,cause
14964,beating
14965,little
14966,got
14967,two
14968,dont
14969,bit
14970,callin
14971,driftin
14972,uh
14973,ooh
14974,fight
14975,ever
14976,lookin
14977,comin
14978,love
14979,one
14980,wa
14981,searchin
14982,beatin
14983,mind
14984,missin
14985,tension
14986,pull
14987,stopped
14988,countin
14989,feel
14990,closer
14991,runnin
14992,kinda
14993,darling
14994,second
14995,til
14996,three
14997,flight
14998,time
14999,waste
15000,got ta
15001,main
15002,night
15003,wan na
15004,back
15005,wow
15006,dolla
15007,never
15008,damn
15009,facetime
15010,tryna
15011,go
15012,babe
15013,bring
15014,drop
15015,yellow
15016,lemonade
15017,call
15018,laugh
15019,met
15020,wilder
15021,nigga
15022,chain
15023,diamond
15024,told
15025,know
15026,shawty
15027,gon
15028,like
15029,rosegold
15030,right
15031,bad
15032,old
15033,another
15034,freak
15035,stoge
15036,vibe
15037,yeah
15038,buy
15039,give
15040,aps
15041,club
15042,break
15043,shes
15044,real
15045,look
15046,leavin
15047,think
15048,girl
15049,spicy
15050,got
15051,loud
15052,snuck
15053,dont
15054,mama
15055,batshit
15056,lil
15057,money
15058,james
15059,designer
15060,year
15061,match
15062,ooh
15063,cold
15064,plane
15065,hope
15066,run
15067,get
15068,quick
15069,let
15070,name
15071,tomorrow
15072,psycho
15073,twentyfive
15074,say
15075,wa
15076,playin
15077,bust
15078,slide
15079,ayy
15080,care
15081,pull
15082,lipstick
15083,fuckin
15084,ign
15085,meetin
15086,homegirl
15087,high
15088,piñata
15089,catch
15090,wife
15091,pant
15092,tell
15093,lightin
15094,agree
15095,dollar
15096,floor
15097,fuck
15098,xanny
15099,still
15100,crazy
15101,crip
15102,pack
15103,dippin
15104,ask
15105,different
15106,want
15107,cap
15108,takin
15109,night
15110,reach
15111,wan na
15112,back
15113,hatin
15114,tryna
15115,last
15116,even
15117,go
15118,police
15119,lit
15120,bro
15121,packed
15122,bitch
15123,took
15124,seen
15125,sauce
15126,drummin
15127,drillin
15128,gift
15129,baow
15130,came
15131,kitchen
15132,bag
15133,met
15134,nigga
15135,clothes
15136,waist
15137,v
15138,hit
15139,told
15140,outta
15141,know
15142,boy
15143,fanny
15144,oh
15145,gon
15146,hold
15147,like
15148,could
15149,em
15150,right
15151,shootin
15152,somebody
15153,said
15154,tripping
15155,fucked
15156,wrapped
15157,winnin
15158,wildin
15159,blue
15160,give
15161,wait
15162,kick
15163,beat
15164,cash
15165,chopper
15166,heavyweight
15167,real
15168,live
15169,look
15170,spliff
15171,think
15172,tie
15173,light
15174,ridin
15175,livin
15176,round
15177,cause
15178,girl
15179,skip
15180,got
15181,great
15182,uppin
15183,strap
15184,nothin
15185,dont
15186,show
15187,lace
15188,room
15189,smoked
15190,whacked
15191,god
15192,hate
15193,deep
15194,cookin
15195,much
15196,thats
15197,lovin
15198,somethin
15199,ima
15200,new
15201,reason
15202,shorty
15203,get
15204,run
15205,sleepy
15206,let
15207,mouth
15208,fast
15209,end
15210,dentist
15211,fight
15212,big
15213,step
15214,itchin
15215,must
15216,rack
15217,doin
15218,dyke
15219,life
15220,dumb
15221,comin
15222,love
15223,huh
15224,say
15225,wa
15226,clap
15227,seat
15228,shit
15229,pull
15230,john
15231,backed
15232,way
15233,gang
15234,aint
15235,past
15236,catch
15237,stuntin
15238,fact
15239,fell
15240,tell
15241,watch
15242,skate
15243,runnin
15244,victim
15245,well
15246,hundred
15247,red
15248,fuck
15249,lost
15250,type
15251,full
15252,laid
15253,chill
15254,keep
15255,blood
15256,body
15257,khasshom
15258,bgha
15259,minion
15260,pack
15261,goat
15262,plat
15263,nakl
15264,rdouni
15265,enemy
15266,motherfucker
15267,mabghitch
15268,serie
15269,mate9tich
15270,lor
15271,w
15272,layssehel
15273,maychem
15274,chbe3t
15275,asian
15276,gha
15277,3end
15278,3ini
15279,rakhdemna
15280,chkoun
15281,homie
15282,lih
15283,kelmet
15284,sof
15285,b
15286,playing
15287,panty
15288,rayb
15289,drebti
15290,sem
15291,million
15292,deal
15293,minimum
15294,kan9sser
15295,collehom
15296,fekkerni
15297,chouf
15298,dc
15299,f
15300,ay
15301,kine9ez
15302,wahed
15303,nemss
15304,sor
15305,meditation
15306,bra
15307,motivation
15308,ustates
15309,generation
15310,smoki
15311,drari
15312,ynod
15313,salaire
15314,ma3tina
15315,garder
15316,ra
15317,3la
15318,anakhdou
15319,ntaya
15320,kay7elmou
15321,daba
15322,billion
15323,y3tik
15324,fagg
15325,fl
15326,blazing
15327,3yiti
15328,tal
15329,feeling
15330,galtha
15331,give
15332,ched
15333,beat
15334,funny
15335,matina
15336,baghani
15337,terrika
15338,khalty
15339,safe
15340,fan
15341,steamy
15342,khssni
15343,khaltek
15344,kanou
15345,brasshom
15346,f7al
15347,ba9in
15348,dwez
15349,icardi
15350,lmgharba
15351,ta7ou
15352,kifach
15353,alien
15354,asap
15355,ghi
15356,dont
15357,unique
15358,m9awda
15359,low
15360,nhar
15361,katbanou
15362,lil
15363,money
15364,fbali
15365,playboy
15366,koulchi
15367,bali
15368,sa7bi
15369,mario
15370,kima
15371,hae
15372,new
15373,nchoufou
15374,laudience
15375,kiri
15376,get
15377,machi
15378,let
15379,flerd
15380,name
15381,lsse9tou
15382,azed
15383,dou9
15384,bl
15385,baghi
15386,lmrakna
15387,ykteb
15388,hadi
15389,medication
15390,dora
15391,3aref
15392,still
15393,mkali
15394,chafou
15395,dak
15396,l9dam
15397,stage
15398,smoke
15399,jity
15400,face
15401,lwel
15402,wakha
15403,suitcase
15404,stay
15405,y9ed
15406,bagha
15407,homa
15408,x2
15409,m3ettel
15410,dayrin
15411,drebt
15412,nsse7ni
15413,ydek
15414,bilingue
15415,rah
15416,shit
15417,mn
15418,koula
15419,nod
15420,yssahem
15421,rapper
15422,aint
15423,ba9i
15424,favorite
15425,mode
15426,fblassto
15427,matmedch
15428,ktar
15429,ghir
15430,beast
15431,ntouma
15432,holly
15433,manssaliw
15434,mabditi
15435,mauro
15436,need
15437,nephew
15438,roof
15439,fuck
15440,audio
15441,rwappa
15442,full
15443,banli
15444,9rib
15445,jon
15446,mcha
15447,oreo
15448,lead
15449,mile
15450,try
15451,different
15452,find
15453,help
15454,inside
15455,set
15456,free
15457,dance
15458,scared
15459,paradise
15460,learn
15461,secret
15462,ill
15463,oh
15464,right
15465,fading
15466,see
15467,mm
15468,heart
15469,thousand
15470,light
15471,close
15472,every
15473,shadow
15474,cold
15475,eye
15476,brave
15477,dark
15478,side
15479,morning
15480,wont
15481,gon na
15482,something
15483,missin
15484,fear
15485,fly
15486,collide
15487,aint
15488,feel
15489,mmmmmm
15490,tell
15491,listen
15492,distance
15493,ah
15494,gone
15495,still
15496,every
15497,around
15498,neck
15499,time
15500,wondering
15501,mind
15502,right
15503,baby
15504,turn
15505,happen
15506,chest
15507,wan na
15508,kiss
15509,usually
15510,check
15511,ive
15512,really
15513,fine
15514,eye
15515,suddenly
15516,pay
15517,feel
15518,imagination
15519,get
15520,tell
15521,youre
15522,heart
15523,cool
15524,fallin
15525,breath
15526,looking
15527,fever
15528,red
15529,touch
15530,next
15531,head
15532,wondеring
15533,came
15534,cause
15535,close
15536,forehead
15537,got
15538,wa
15539,racing
15540,bеat
15541,dont
15542,stay
15543,know
15544,mama
15545,might
15546,bout
15547,friend
15548,gеt
15549,weve
15550,like
15551,onе
15552,em
15553,night
15554,since
15555,another
15556,back
15557,leave
15558,telling
15559,hear
15560,ooh
15561,said
15562,yeah
15563,business
15564,give
15565,forth
15566,get
15567,away
15568,let
15569,please
15570,heart
15571,speak
15572,cant
15573,live
15574,ever
15575,day
15576,fall
15577,bullshit
15578,dream
15579,million
15580,hurt
15581,attention
15582,cause
15583,worry
15584,one
15585,keep
15586,mean
15587,dont
15588,ended
15589,time
15590,worse
15591,different
15592,throwing
15593,grave
15594,saw
15595,wan na
15596,drug
15597,always
15598,woke
15599,loved
15600,never
15601,making
15602,digging
15603,last
15604,woman
15605,guess
15606,go
15607,wrist
15608,youre
15609,paranoid
15610,drinkin
15611,cant
15612,haha
15613,fur
15614,phone
15615,nobody
15616,gun
15617,gift
15618,came
15619,bag
15620,running
15621,slur
15622,home
15623,told
15624,decide
15625,know
15626,around
15627,boy
15628,manner
15629,person
15630,thing
15631,dad
15632,leave
15633,butterfly
15634,said
15635,give
15636,reverse
15637,funny
15638,heart
15639,real
15640,blur
15641,first
15642,answer
15643,got
15644,dont
